Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
4931428F04Rik	ENSMUST00000171788.2	RIKEN cDNA 4931428F04 gene 	57	1	0	1	0	0	mmu-miR-146b-3p	0	-0.02	< 0.1
Amz1	ENSMUST00000120630.2	archaelysin family metallopeptidase 1 	287	1	0	0	1	0	mmu-miR-146b-3p	0	-0.13	< 0.1
Atic	ENSMUST00000027384.5	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase 	540	1	0	0	1	0	mmu-miR-146b-3p	0	-0.12	< 0.1
Akr1b10	ENSMUST00000038383.8	aldo-keto reductase family 1, member B10 (aldose reductase) 	239	1	1	0	0	0	mmu-miR-146b-3p	0	-0.21	< 0.1
Git2	ENSMUST00000112185.3	G protein-coupled receptor kinase-interactor 2 	925	1	0	0	1	0	mmu-miR-146b-3p	0	-0.01	< 0.1
Tmem86b	ENSMUST00000055085.6	transmembrane protein 86B 	93	1	0	1	0	0	mmu-miR-146b-3p	0	-0.07	< 0.1
Pvrl3	ENSMUST00000023334.9	poliovirus receptor-related 3 	2412	1	0	0	1	0	mmu-miR-146b-3p	0	-0.03	< 0.1
Clmn	ENSMUST00000109937.2	calmin 	584	1	0	1	0	1	mmu-miR-146b-3p	0	-0.02	< 0.1
Mustn1	ENSMUST00000040715.6	musculoskeletal, embryonic nuclear protein 1 	676	1	1	0	0	1	mmu-miR-146b-3p	0	-0.22	< 0.1
Txlnb	ENSMUST00000037964.6	taxilin beta 	3218	1	0	1	0	0	mmu-miR-146b-3p	0	-0.14	< 0.1
Mstn	ENSMUST00000191197.1	myostatin 	1683	1	0	1	0	0	mmu-miR-146b-3p	0	-0.18	< 0.1
Cd226	ENSMUST00000037142.6	CD226 antigen 	44	1	0	0	1	0	mmu-miR-146b-3p	0	-0.08	< 0.1
Mib2	ENSMUST00000103176.4	mindbomb homolog 2 (Drosophila) 	319	1	0	1	0	0	mmu-miR-146b-3p	0	-0.15	< 0.1
Trpc6	ENSMUST00000050433.6	transient receptor potential cation channel, subfamily C, member 6 	60	1	0	1	0	0	mmu-miR-146b-3p	0	-0.04	< 0.1
Ndufs4	ENSMUST00000022286.6	NADH dehydrogenase (ubiquinone) Fe-S protein 4 	1504	2	1	0	1	0	mmu-miR-146b-3p	0	-0.40	< 0.1
Chpt1	ENSMUST00000117440.2	choline phosphotransferase 1 	5338	1	0	0	1	0	mmu-miR-146b-3p	0	-0.15	< 0.1
Ept1	ENSMUST00000145167.2	ethanolaminephosphotransferase 1 (CDP-ethanolamine-specific) 	983	1	0	1	0	1	mmu-miR-146b-3p	0	-0.02	< 0.1
Stxbp5	ENSMUST00000038213.8	syntaxin binding protein 5 (tomosyn) 	563	2	0	1	1	0	mmu-miR-146b-3p	0	-0.16	< 0.1
Aff4	ENSMUST00000060945.6	AF4/FMR2 family, member 4 	466	1	0	0	1	0	mmu-miR-146b-3p	0	-0.01	< 0.1
Tbc1d2b	ENSMUST00000041767.8	TBC1 domain family, member 2B 	229	1	0	1	0	1	mmu-miR-146b-3p	0	-0.02	< 0.1
Ftcd	ENSMUST00000001183.7	formiminotransferase cyclodeaminase 	6204	1	0	1	0	0	mmu-miR-146b-3p	0	-0.06	< 0.1
Rab44	ENSMUST00000087942.4	RAB44, member RAS oncogene family 	22	1	0	1	0	0	mmu-miR-146b-3p	0	-0.02	< 0.1
Tmem176a	ENSMUST00000101426.5	transmembrane protein 176A 	5185	1	0	0	1	0	mmu-miR-146b-3p	0	-0.08	< 0.1
Pes1	ENSMUST00000109985.2	pescadillo homolog 1, containing BRCT domain (zebrafish) 	276	1	0	1	0	0	mmu-miR-146b-3p	0	-0.02	< 0.1
Ikzf3	ENSMUST00000103141.3	IKAROS family zinc finger 3 	35	1	0	0	1	1	mmu-miR-146b-3p	0	-0.01	< 0.1
Rnft1	ENSMUST00000020827.6	ring finger protein, transmembrane 1 	3670	1	0	1	0	1	mmu-miR-146b-3p	0	-0.15	< 0.1
Ten1	ENSMUST00000021130.6	TEN1 telomerase capping complex subunit 	766	2	0	1	1	0	mmu-miR-146b-3p	0	-0.10	< 0.1
Pdlim1	ENSMUST00000068439.7	PDZ and LIM domain 1 (elfin) 	86	1	0	0	1	0	mmu-miR-146b-3p	0	-0.04	< 0.1
Myl12b	ENSMUST00000038446.8	myosin, light chain 12B, regulatory 	1210	1	0	0	1	0	mmu-miR-146b-3p	0	-0.16	< 0.1
Hmgn1	ENSMUST00000050884.8	high mobility group nucleosomal binding domain 1 	405	1	0	1	0	0	mmu-miR-146b-3p	0	-0.21	< 0.1
Kcnh5	ENSMUST00000042299.2	potassium voltage-gated channel, subfamily H (eag-related), member 5 	6	1	0	1	0	0	mmu-miR-146b-3p	0	-0.02	< 0.1
Sbk2	ENSMUST00000182214.2	SH3-binding domain kinase family, member 2 	161	1	1	0	0	1	mmu-miR-146b-3p	0	-0.13	< 0.1
Liph	ENSMUST00000074230.5	lipase, member H 	203	1	0	0	1	1	mmu-miR-146b-3p	0	-0.05	< 0.1
Impa2	ENSMUST00000025403.6	inositol (myo)-1(or 4)-monophosphatase 2 	724	1	0	0	1	0	mmu-miR-146b-3p	0	-0.03	< 0.1
Zbtb1	ENSMUST00000042779.3	zinc finger and BTB domain containing 1 	247	2	0	0	2	2	mmu-miR-146b-3p	0	-0.02	< 0.1
Kif2a	ENSMUST00000022204.10	kinesin family member 2A 	2309	1	0	0	1	0	mmu-miR-146b-3p	0	-0.08	< 0.1
Agpat6	ENSMUST00000167004.1	1-acylglycerol-3-phosphate O-acyltransferase 6 (lysophosphatidic acid acyltransferase, zeta) 	1804	1	0	1	0	1	mmu-miR-146b-3p	0	-0.05	< 0.1
Snrnp27	ENSMUST00000001186.5	small nuclear ribonucleoprotein 27 (U4/U6.U5) 	1384	1	0	0	1	0	mmu-miR-146b-3p	0	-0.15	< 0.1
Pja2	ENSMUST00000172818.2	praja 2, RING-H2 motif containing 	330	1	0	1	0	0	mmu-miR-146b-3p	0	-0.08	< 0.1
Nos1	ENSMUST00000142742.3	nitric oxide synthase 1, neuronal 	16	1	0	0	1	0	mmu-miR-146b-3p	0	-0.01	< 0.1
Mrps35	ENSMUST00000036111.7	mitochondrial ribosomal protein S35 	3009	1	0	0	1	0	mmu-miR-146b-3p	0	-0.06	< 0.1
Zfp276	ENSMUST00000001092.9	zinc finger protein (C2H2 type) 276 	297	1	0	1	0	1	mmu-miR-146b-3p	0	-0.05	< 0.1
Rabif	ENSMUST00000047978.8	RAB interacting factor 	184	1	0	0	1	0	mmu-miR-146b-3p	0	-0.12	< 0.1
Gnb4	ENSMUST00000155737.2	guanine nucleotide binding protein (G protein), beta 4 	442	1	0	0	1	1	mmu-miR-146b-3p	0	-0.03	< 0.1
Agap1	ENSMUST00000027521.9	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1 	284	2	0	0	2	0	mmu-miR-146b-3p	0	-0.05	< 0.1
Heph	ENSMUST00000033553.8	hephaestin 	264	1	0	0	1	0	mmu-miR-146b-3p	0	-0.06	< 0.1
Bhlha9	ENSMUST00000056184.1	basic helix-loop-helix family, member a9 	6	1	0	1	0	0	mmu-miR-146b-3p	0	-0.02	< 0.1
Arid5a	ENSMUST00000137906.1	AT rich interactive domain 5A (MRF1-like) 	76	1	0	0	1	0	mmu-miR-146b-3p	0	-0.05	< 0.1
Gcfc2	ENSMUST00000043195.5	GC-rich sequence DNA binding factor 2 	130	1	0	1	0	0	mmu-miR-146b-3p	0	-0.08	< 0.1
Rcsd1	ENSMUST00000040357.9	RCSD domain containing 1 	194	3	2	0	1	0	mmu-miR-146b-3p	0	-0.15	< 0.1
Cdv3	ENSMUST00000116517.3	carnitine deficiency-associated gene expressed in ventricle 3 	133	1	0	0	1	0	mmu-miR-146b-3p	0	-0.07	< 0.1
Bet1l	ENSMUST00000026557.8	blocked early in transport 1 homolog (S. cerevisiae)-like 	1487	1	0	1	0	0	mmu-miR-146b-3p	0	-0.16	< 0.1
Exoc6b	ENSMUST00000160197.2	exocyst complex component 6B 	208	2	0	0	2	0	mmu-miR-146b-3p	0	-0.02	< 0.1
Pcolce2	ENSMUST00000015498.8	procollagen C-endopeptidase enhancer 2 	768	1	0	0	1	0	mmu-miR-146b-3p	0	-0.12	< 0.1
Sdhaf2	ENSMUST00000025570.6	succinate dehydrogenase complex assembly factor 2 	1608	1	0	1	0	1	mmu-miR-146b-3p	0	-0.12	< 0.1
Vipas39	ENSMUST00000072744.8	VPS33B interacting protein, apical-basolateral polarity regulator, spe-39 homolog 	249	1	0	0	1	0	mmu-miR-146b-3p	0	-0.11	< 0.1
Ranbp17	ENSMUST00000102815.4	RAN binding protein 17 	92	1	0	0	1	0	mmu-miR-146b-3p	0	-0.04	< 0.1
Tmem255b	ENSMUST00000167071.2	transmembrane protein 255B 	26	1	0	1	0	2	mmu-miR-146b-3p	0	-0.04	< 0.1
Acyp2	ENSMUST00000074613.3	acylphosphatase 2, muscle type 	705	1	0	0	1	2	mmu-miR-146b-3p	0	-0.09	< 0.1
Atp9b	ENSMUST00000091790.3	ATPase, class II, type 9B 	139	1	1	0	0	0	mmu-miR-146b-3p	0	-0.03	< 0.1
Cutc	ENSMUST00000112047.4	cutC copper transporter homolog (E.coli) 	213	1	0	0	1	0	mmu-miR-146b-3p	0	-0.07	< 0.1
Arrdc1	ENSMUST00000102935.4	arrestin domain containing 1 	163	1	0	0	1	1	mmu-miR-146b-3p	0	-0.09	< 0.1
Btd	ENSMUST00000090147.6	biotinidase 	186	1	0	0	1	0	mmu-miR-146b-3p	0	-0.09	< 0.1
Pde12	ENSMUST00000052932.9	phosphodiesterase 12 	1783	1	0	0	1	0	mmu-miR-146b-3p	0	-0.05	< 0.1
Wdr78	ENSMUST00000036451.9	WD repeat domain 78 	30	1	0	0	1	0	mmu-miR-146b-3p	0	-0.01	< 0.1
Heatr2	ENSMUST00000026975.6	HEAT repeat containing 2 	81	1	0	1	0	0	mmu-miR-146b-3p	0	-0.02	< 0.1
Lama4	ENSMUST00000019992.5	laminin, alpha 4 	780	1	0	1	0	0	mmu-miR-146b-3p	0	-0.10	< 0.1
Pin1	ENSMUST00000034689.6	protein (peptidyl-prolyl cis/trans isomerase) NIMA-interacting 1 	2871	1	0	1	0	2	mmu-miR-146b-3p	0	-0.06	< 0.1
Tbc1d17	ENSMUST00000047085.9	TBC1 domain family, member 17 	256	1	0	1	0	0	mmu-miR-146b-3p	0	-0.13	< 0.1
Fahd1	ENSMUST00000049642.4	fumarylacetoacetate hydrolase domain containing 1 	1146	1	1	0	0	0	mmu-miR-146b-3p	0	-0.28	< 0.1
Hras	ENSMUST00000168550.2	Harvey rat sarcoma virus oncogene 	1847	1	0	1	0	0	mmu-miR-146b-3p	0	-0.12	< 0.1
Tspan32	ENSMUST00000075172.6	tetraspanin 32 	37	1	1	0	0	0	mmu-miR-146b-3p	0	-0.09	< 0.1
Pkn2	ENSMUST00000043812.9	protein kinase N2 	374	1	0	1	0	0	mmu-miR-146b-3p	0	-0.03	< 0.1
Sh3kbp1	ENSMUST00000112456.3	SH3-domain kinase binding protein 1 	256	1	0	1	0	0	mmu-miR-146b-3p	0	-0.02	< 0.1
Rplp1	ENSMUST00000008036.7	ribosomal protein, large, P1 	692	1	0	0	1	0	mmu-miR-146b-3p	0	-0.15	< 0.1
Slc11a1	ENSMUST00000027368.5	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1 	7	1	0	1	0	0	mmu-miR-146b-3p	0	-0.02	< 0.1
Mlh1	ENSMUST00000035079.4	mutL homolog 1 (E. coli) 	175	1	0	0	1	1	mmu-miR-146b-3p	0	-0.18	< 0.1
Cisd1	ENSMUST00000045887.8	CDGSH iron sulfur domain 1 	10205	3	2	1	0	0	mmu-miR-146b-3p	0	-0.90	< 0.1
Slc35b4	ENSMUST00000019143.8	solute carrier family 35, member B4 	1665	1	0	1	0	1	mmu-miR-146b-3p	0	-0.04	< 0.1
Tfr2	ENSMUST00000031729.8	transferrin receptor 2 	2103	1	0	0	1	0	mmu-miR-146b-3p	0	-0.14	< 0.1
Cables1	ENSMUST00000046948.8	CDK5 and Abl enzyme substrate 1 	167	1	1	0	0	0	mmu-miR-146b-3p	0	-0.15	< 0.1
Pmf1	ENSMUST00000056370.7	polyamine-modulated factor 1 	391	1	0	1	0	1	mmu-miR-146b-3p	0	-0.12	< 0.1
Ptprd	ENSMUST00000107289.3	protein tyrosine phosphatase, receptor type, D 	575	1	0	0	1	0	mmu-miR-146b-3p	0	-0.01	< 0.1
Fam50a	ENSMUST00000114160.1	family with sequence similarity 50, member A 	532	1	0	0	1	0	mmu-miR-146b-3p	0	-0.17	< 0.1
C2cd2l	ENSMUST00000065080.8	C2 calcium-dependent domain containing 2-like 	344	1	0	0	1	1	mmu-miR-146b-3p	0	-0.06	< 0.1
Tceb1	ENSMUST00000188641.1	transcription elongation factor B (SIII), polypeptide 1 	2260	1	0	0	1	0	mmu-miR-146b-3p	0	-0.12	< 0.1
Ctsb	ENSMUST00000006235.7	cathepsin B 	26688	1	0	0	1	0	mmu-miR-146b-3p	0	-0.07	< 0.1
Galnt16	ENSMUST00000021558.6	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 16 	110	1	0	1	0	1	mmu-miR-146b-3p	0	-0.11	< 0.1
Npepl1	ENSMUST00000044415.10	aminopeptidase-like 1 	1113	1	0	1	0	0	mmu-miR-146b-3p	0	-0.20	< 0.1
Fam221a	ENSMUST00000121903.1	family with sequence similarity 221, member A 	60	1	0	0	1	0	mmu-miR-146b-3p	0	-0.14	< 0.1
Mbd2	ENSMUST00000074058.5	methyl-CpG binding domain protein 2 	4576	1	0	0	1	1	mmu-miR-146b-3p	0	-0.04	< 0.1
Hinfp	ENSMUST00000034629.4	histone H4 transcription factor 	137	1	0	0	1	1	mmu-miR-146b-3p	0	-0.03	< 0.1
Taf12	ENSMUST00000030731.5	TAF12 RNA polymerase II, TATA box binding protein (TBP)-associated factor 	829	1	0	1	0	0	mmu-miR-146b-3p	0	-0.02	< 0.1
Cox14	ENSMUST00000023761.2	cytochrome c oxidase assembly protein 14 	1099	1	0	1	0	0	mmu-miR-146b-3p	0	-0.18	< 0.1
Ces1c	ENSMUST00000034189.9	carboxylesterase 1C 	1989	1	0	0	1	0	mmu-miR-146b-3p	0	-0.11	< 0.1
Ikbke	ENSMUST00000062108.4	inhibitor of kappaB kinase epsilon 	50	1	0	0	1	0	mmu-miR-146b-3p	0	-0.07	< 0.1
Pcdhb7	ENSMUST00000053037.3	protocadherin beta 7 	53	1	0	0	1	0	mmu-miR-146b-3p	0	-0.03	< 0.1
Msr1	ENSMUST00000170091.1	macrophage scavenger receptor 1 	113	1	0	1	0	0	mmu-miR-146b-3p	0	-0.07	< 0.1
Rps12	ENSMUST00000073926.6	ribosomal protein S12 	252	1	0	0	1	1	mmu-miR-146b-3p	0	-0.11	< 0.1
4933411K16Rik	ENSMUST00000164518.3	RIKEN cDNA 4933411K16 gene 	20	1	0	0	1	0	mmu-miR-146b-3p	0	-0.08	< 0.1
Clasp1	ENSMUST00000188710.1	CLIP associating protein 1 	235	1	0	1	0	1	mmu-miR-146b-3p	0	-0.03	< 0.1
Plekhg3	ENSMUST00000075249.4	pleckstrin homology domain containing, family G (with RhoGef domain) member 3 	272	2	1	1	0	2	mmu-miR-146b-3p	0	-0.08	< 0.1
Ulk4	ENSMUST00000171923.2	unc-51-like kinase 4 	26	2	1	0	1	0	mmu-miR-146b-3p	0	-0.10	< 0.1
Igsf23	ENSMUST00000043440.6	immunoglobulin superfamily, member 23 	487	1	1	0	0	0	mmu-miR-146b-3p	0	-0.23	< 0.1
Fam111a	ENSMUST00000144662.2	family with sequence similarity 111, member A 	301	1	0	1	0	0	mmu-miR-146b-3p	0	-0.08	< 0.1
Slc4a3	ENSMUST00000124341.2	solute carrier family 4 (anion exchanger), member 3 	1069	1	0	0	1	0	mmu-miR-146b-3p	0	-0.02	< 0.1
Cr1l	ENSMUST00000075451.6	complement component (3b/4b) receptor 1-like 	3109	1	0	0	1	0	mmu-miR-146b-3p	0	-0.06	< 0.1
Ugt2a3	ENSMUST00000031195.2	UDP glucuronosyltransferase 2 family, polypeptide A3 	1817	1	0	1	0	0	mmu-miR-146b-3p	0	-0.22	< 0.1
Ift52	ENSMUST00000018002.7	intraflagellar transport 52 	1262	1	0	0	1	0	mmu-miR-146b-3p	0	-0.08	< 0.1
Eif3f	ENSMUST00000033342.6	eukaryotic translation initiation factor 3, subunit F 	4035	1	0	1	0	0	mmu-miR-146b-3p	0	-0.13	< 0.1
Coa3	ENSMUST00000017332.3	cytochrome C oxidase assembly factor 3 	370	1	0	1	0	0	mmu-miR-146b-3p	0	-0.11	< 0.1
Lgi3	ENSMUST00000047331.6	leucine-rich repeat LGI family, member 3 	124	1	0	0	1	0	mmu-miR-146b-3p	0	-0.03	< 0.1
Efcab9	ENSMUST00000054327.2	EF-hand calcium binding domain 9 	16	1	0	1	0	0	mmu-miR-146b-3p	0	-0.06	< 0.1
Zfp963	ENSMUST00000130458.2	zinc finger protein 963 	330	1	0	1	0	0	mmu-miR-146b-3p	0	-0.15	< 0.1
Thap4	ENSMUST00000190116.1	THAP domain containing 4 	521	4	0	1	3	0	mmu-miR-146b-3p	0	-0.24	< 0.1
Vapb	ENSMUST00000067530.4	vesicle-associated membrane protein, associated protein B and C 	2183	1	0	0	1	0	mmu-miR-146b-3p	0	-0.02	< 0.1
Ccr1	ENSMUST00000026911.4	chemokine (C-C motif) receptor 1 	104	1	0	0	1	0	mmu-miR-146b-3p	0	-0.01	< 0.1
Srm	ENSMUST00000006611.8	spermidine synthase 	314	1	0	0	1	1	mmu-miR-146b-3p	0	-0.17	< 0.1
Lrrn4	ENSMUST00000049787.2	leucine rich repeat neuronal 4 	558	1	0	1	0	0	mmu-miR-146b-3p	0	-0.02	< 0.1
Prpf31	ENSMUST00000008517.7	PRP31 pre-mRNA processing factor 31 homolog (yeast) 	1615	1	0	0	1	0	mmu-miR-146b-3p	0	-0.11	< 0.1
Hars2	ENSMUST00000152954.2	histidyl-tRNA synthetase 2, mitochondrial (putative) 	710	1	0	0	1	0	mmu-miR-146b-3p	0	-0.04	< 0.1
Zfp955b	ENSMUST00000099414.3	zinc finger protein 955B 	38	1	0	0	1	1	mmu-miR-146b-3p	0	-0.01	< 0.1
Timmdc1	ENSMUST00000002925.5	translocase of inner mitochondrial membrane domain containing 1 	915	1	0	0	1	0	mmu-miR-146b-3p	0	-0.06	< 0.1
Fam3a	ENSMUST00000114143.4	family with sequence similarity 3, member A 	306	1	0	0	1	0	mmu-miR-146b-3p	0	-0.07	< 0.1
Rnf208	ENSMUST00000060818.1	ring finger protein 208 	109	2	0	1	1	0	mmu-miR-146b-3p	0	-0.17	< 0.1
Sec11a	ENSMUST00000026818.6	SEC11 homolog A (S. cerevisiae) 	1282	2	1	0	1	1	mmu-miR-146b-3p	0	-0.46	< 0.1
Notum	ENSMUST00000106177.2	notum pectinacetylesterase homolog (Drosophila) 	56	1	0	1	0	0	mmu-miR-146b-3p	0	-0.10	< 0.1
Nav1	ENSMUST00000067414.7	neuron navigator 1 	499	1	0	0	1	1	mmu-miR-146b-3p	0	-0.01	< 0.1
Polr2l	ENSMUST00000043870.8	polymerase (RNA) II (DNA directed) polypeptide L 	4695	1	0	1	0	1	mmu-miR-146b-3p	0	-0.24	< 0.1
Hsp90aa1	ENSMUST00000094361.5	heat shock protein 90, alpha (cytosolic), class A member 1 	197	2	0	1	1	0	mmu-miR-146b-3p	0	-0.36	< 0.1
Igf2bp1	ENSMUST00000013559.2	insulin-like growth factor 2 mRNA binding protein 1 	450	1	0	0	1	1	mmu-miR-146b-3p	0	-0.01	< 0.1
Rab11fip3	ENSMUST00000118828.2	RAB11 family interacting protein 3 (class II) 	1244	1	0	0	1	0	mmu-miR-146b-3p	0	-0.06	< 0.1
D1Ertd622e	ENSMUST00000053033.8	DNA segment, Chr 1, ERATO Doi 622, expressed 	911	5	2	0	3	3	mmu-miR-146b-3p	0	-0.41	< 0.1
S100a8	ENSMUST00000069927.8	S100 calcium binding protein A8 (calgranulin A) 	502	2	2	0	0	0	mmu-miR-146b-3p	0	-1.13	< 0.1
Slco2a1	ENSMUST00000035148.7	solute carrier organic anion transporter family, member 2a1 	1213	2	0	2	0	2	mmu-miR-146b-3p	0	-0.15	< 0.1
Cdk7	ENSMUST00000091299.6	cyclin-dependent kinase 7 	2305	1	0	1	0	0	mmu-miR-146b-3p	0	-0.02	< 0.1
3110062M04Rik	ENSMUST00000055097.5	RIKEN cDNA 3110062M04 gene 	412	1	0	0	1	0	mmu-miR-146b-3p	0	-0.03	< 0.1
Prox2	ENSMUST00000177289.3	prospero homeobox 2 	33	2	0	0	2	1	mmu-miR-146b-3p	0	-0.07	< 0.1
St3gal6	ENSMUST00000137035.2	ST3 beta-galactoside alpha-2,3-sialyltransferase 6 	1417	1	1	0	0	0	mmu-miR-146b-3p	0	-0.31	< 0.1
Gabbr1	ENSMUST00000025338.10	gamma-aminobutyric acid (GABA) B receptor, 1 	417	1	1	0	0	2	mmu-miR-146b-3p	0	-0.06	< 0.1
Fem1a	ENSMUST00000060253.3	feminization 1 homolog a (C. elegans) 	2562	1	0	1	0	0	mmu-miR-146b-3p	0	-0.02	< 0.1
Il15ra	ENSMUST00000148748.2	interleukin 15 receptor, alpha chain 	323	1	0	0	1	1	mmu-miR-146b-3p	0	-0.20	< 0.1
Ank1	ENSMUST00000084038.5	ankyrin 1, erythroid 	8997	1	0	1	0	0	mmu-miR-146b-3p	0	-0.02	< 0.1
Stil	ENSMUST00000030490.7	Scl/Tal1 interrupting locus 	27	1	0	0	1	0	mmu-miR-146b-3p	0	-0.01	< 0.1
Acp6	ENSMUST00000090759.4	acid phosphatase 6, lysophosphatidic 	607	1	1	0	0	0	mmu-miR-146b-3p	0	-0.28	< 0.1
Elavl1	ENSMUST00000098950.4	ELAV (embryonic lethal, abnormal vision)-like 1 (Hu antigen R) 	4033	1	0	0	1	0	mmu-miR-146b-3p	0	-0.04	< 0.1
Serbp1	ENSMUST00000042990.4	serpine1 mRNA binding protein 1 	33319	1	0	0	1	0	mmu-miR-146b-3p	0	-0.08	< 0.1
Slc29a1	ENSMUST00000164769.2	solute carrier family 29 (nucleoside transporters), member 1 	1471	1	0	0	1	0	mmu-miR-146b-3p	0	-0.10	< 0.1
Ccdc58	ENSMUST00000164916.2	coiled-coil domain containing 58 	652	1	0	1	0	1	mmu-miR-146b-3p	0	-0.18	< 0.1
BC004004	ENSMUST00000064709.6	cDNA sequence BC004004 	5883	1	0	0	1	0	mmu-miR-146b-3p	0	-0.05	< 0.1
Tmem218	ENSMUST00000034632.8	transmembrane protein 218 	396	1	0	0	1	0	mmu-miR-146b-3p	0	-0.07	< 0.1
Crk	ENSMUST00000108425.2	v-crk sarcoma virus CT10 oncogene homolog (avian) 	2790	1	0	1	0	1	mmu-miR-146b-3p	0	-0.10	< 0.1
Atm	ENSMUST00000118282.2	ataxia telangiectasia mutated homolog (human) 	901	2	1	0	1	0	mmu-miR-146b-3p	0	-0.08	< 0.1
Dmtn	ENSMUST00000022694.10	dematin actin binding protein 	290	1	0	0	1	0	mmu-miR-146b-3p	0	-0.03	< 0.1
1700003E16Rik	ENSMUST00000032106.4	RIKEN cDNA 1700003E16 gene 	35	1	0	1	0	1	mmu-miR-146b-3p	0	-0.11	< 0.1
Cpn1	ENSMUST00000026210.4	carboxypeptidase N, polypeptide 1 	1481	2	0	1	1	0	mmu-miR-146b-3p	0	-0.20	< 0.1
Iars2	ENSMUST00000027921.5	isoleucine-tRNA synthetase 2, mitochondrial 	3667	1	0	0	1	0	mmu-miR-146b-3p	0	-0.06	< 0.1
Rasal1	ENSMUST00000031606.4	RAS protein activator like 1 (GAP1 like) 	18	1	0	1	0	0	mmu-miR-146b-3p	0	-0.04	< 0.1
Adprhl1	ENSMUST00000033825.5	ADP-ribosylhydrolase like 1 	5625	1	1	0	0	1	mmu-miR-146b-3p	0	-0.29	< 0.1
Ddx25	ENSMUST00000034612.5	DEAD (Asp-Glu-Ala-Asp) box polypeptide 25 	47	1	0	1	0	0	mmu-miR-146b-3p	0	-0.02	< 0.1
Gfod2	ENSMUST00000013294.10	glucose-fructose oxidoreductase domain containing 2 	178	1	1	0	0	0	mmu-miR-146b-3p	0	-0.03	< 0.1
Mbd5	ENSMUST00000112745.2	methyl-CpG binding domain protein 5 	327	1	0	1	0	0	mmu-miR-146b-3p	0	-0.10	< 0.1
Ap1s2	ENSMUST00000069041.9	adaptor-related protein complex 1, sigma 2 subunit 	2303	1	0	0	1	0	mmu-miR-146b-3p	0	-0.15	< 0.1
Fbxw8	ENSMUST00000049474.7	F-box and WD-40 domain protein 8 	1748	1	0	0	1	1	mmu-miR-146b-3p	0	-0.05	< 0.1
Tnfsf13b	ENSMUST00000033892.7	tumor necrosis factor (ligand) superfamily, member 13b 	92	1	0	0	1	0	mmu-miR-146b-3p	0	-0.13	< 0.1
Aldh3a2	ENSMUST00000074127.8	aldehyde dehydrogenase family 3, subfamily A2 	1374	1	0	0	1	1	mmu-miR-146b-3p	0	-0.09	< 0.1
Fads2	ENSMUST00000025567.7	fatty acid desaturase 2 	1135	1	1	0	0	1	mmu-miR-146b-3p	0	-0.12	< 0.1
Zfp292	ENSMUST00000098163.3	zinc finger protein 292 	571	3	0	1	2	0	mmu-miR-146b-3p	0	-0.04	< 0.1
Phb	ENSMUST00000125172.2	prohibitin 	958	1	0	1	0	0	mmu-miR-146b-3p	0	-0.16	< 0.1
Tbc1d8	ENSMUST00000054462.5	TBC1 domain family, member 8 	373	1	0	0	1	0	mmu-miR-146b-3p	0	-0.12	< 0.1
Syne4	ENSMUST00000054594.9	spectrin repeat containing, nuclear envelope family member 4 	107	1	1	0	0	0	mmu-miR-146b-3p	0	-0.22	< 0.1
Zmym4	ENSMUST00000106108.3	zinc finger, MYM-type 4 	390	1	1	0	0	1	mmu-miR-146b-3p	0	-0.03	< 0.1
Cdca5	ENSMUST00000025704.2	cell division cycle associated 5 	587	1	0	0	1	2	mmu-miR-146b-3p	0	-0.07	< 0.1
Pfkl	ENSMUST00000020522.8	phosphofructokinase, liver, B-type 	2378	1	0	0	1	0	mmu-miR-146b-3p	0	-0.09	< 0.1
Sod3	ENSMUST00000101208.4	superoxide dismutase 3, extracellular 	1632	2*	0	1	0	0	mmu-miR-146b-3p	0	-0.09	< 0.1
Mrpl30	ENSMUST00000027256.6	mitochondrial ribosomal protein L30 	1256	1	0	0	1	0	mmu-miR-146b-3p	0	-0.12	< 0.1
Cenpu	ENSMUST00000034045.8	centromere protein U 	116	1	0	0	1	0	mmu-miR-146b-3p	0	-0.01	< 0.1
Arhgef10l	ENSMUST00000069623.6	Rho guanine nucleotide exchange factor (GEF) 10-like 	313	1	0	0	1	0	mmu-miR-146b-3p	0	-0.03	< 0.1
Rab11b	ENSMUST00000057373.8	RAB11B, member RAS oncogene family 	6437	1	0	0	1	0	mmu-miR-146b-3p	0	-0.03	< 0.1
Fam35a	ENSMUST00000111917.1	family with sequence similarity 35, member A 	33	1	0	0	1	1	mmu-miR-146b-3p	0	-0.05	< 0.1
Macc1	ENSMUST00000048880.6	metastasis associated in colon cancer 1 	74	1	0	1	0	1	mmu-miR-146b-3p	0	-0.05	< 0.1
Dhrs7b	ENSMUST00000108718.1	dehydrogenase/reductase (SDR family) member 7B 	1303	1	0	1	0	0	mmu-miR-146b-3p	0	-0.15	< 0.1
